"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2022-01-01 ~ 2022-12-31"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 경기도"
"시군구 : 수원시 팔달구"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","동","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"147","경기도 수원시 팔달구 매교동","292","0292","0000","힐스테이트푸르지오수원","39.7400","202212","15","21,550","-","7","-","-","2023","효원로93번길 33","-","직거래","-","-"
"148","경기도 수원시 팔달구 매교동","292","0292","0000","힐스테이트푸르지오수원","39.7400","202212","15","21,550","-","8","-","-","2023","효원로93번길 33","-","직거래","-","-"
"149","경기도 수원시 팔달구 매교동","292","0292","0000","힐스테이트푸르지오수원","39.7400","202212","15","21,550","-","9","-","-","2023","효원로93번길 33","-","직거래","-","-"
"150","경기도 수원시 팔달구 매교동","292","0292","0000","힐스테이트푸르지오수원","39.7400","202212","15","21,550","-","10","-","-","2023","효원로93번길 33","-","직거래","-","-"
"151","경기도 수원시 팔달구 매교동","292","0292","0000","힐스테이트푸르지오수원","43.4600","202212","15","23,500","-","5","-","-","2023","효원로93번길 33","-","직거래","-","-"
"152","경기도 수원시 팔달구 매교동","292","0292","0000","힐스테이트푸르지오수원","39.7400","202212","15","21,790","-","11","-","-","2023","효원로93번길 33","-","직거래","-","-"
"153","경기도 수원시 팔달구 매교동","292","0292","0000","힐스테이트푸르지오수원","39.7400","202212","15","21,790","-","12","-","-","2023","효원로93번길 33","-","직거래","-","-"
"154","경기도 수원시 팔달구 매교동","292","0292","0000","힐스테이트푸르지오수원","39.7400","202212","15","21,790","-","13","-","-","2023","효원로93번길 33","-","직거래","-","-"
"155","경기도 수원시 팔달구 매교동","292","0292","0000","힐스테이트푸르지오수원","39.7400","202212","15","21,790","-","14","-","-","2023","효원로93번길 33","-","직거래","-","-"
"156","경기도 수원시 팔달구 매교동","292","0292","0000","힐스테이트푸르지오수원","39.7400","202212","15","21,100","-","3","-","-","2023","효원로93번길 33","-","직거래","-","-"
"157","경기도 수원시 팔달구 매교동","292","0292","0000","힐스테이트푸르지오수원","43.4600","202212","15","23,000","-","3","-","-","2023","효원로93번길 33","-","직거래","-","-"
"158","경기도 수원시 팔달구 매교동","292","0292","0000","힐스테이트푸르지오수원","39.7400","202212","15","21,320","-","4","-","-","2023","효원로93번길 33","-","직거래","-","-"
"159","경기도 수원시 팔달구 매교동","292","0292","0000","힐스테이트푸르지오수원","39.7400","202212","15","21,550","-","5","-","-","2023","효원로93번길 33","-","직거래","-","-"
"160","경기도 수원시 팔달구 매교동","292","0292","0000","힐스테이트푸르지오수원","39.7400","202212","15","21,550","-","6","-","-","2023","효원로93번길 33","-","직거래","-","-"
"161","경기도 수원시 팔달구 매교동","292","0292","0000","힐스테이트푸르지오수원","39.7400","202212","15","21,550","-","7","-","-","2023","효원로93번길 33","-","직거래","-","-"
"162","경기도 수원시 팔달구 매교동","292","0292","0000","힐스테이트푸르지오수원","39.7400","202212","15","21,550","-","8","-","-","2023","효원로93번길 33","-","직거래","-","-"
"163","경기도 수원시 팔달구 매교동","292","0292","0000","힐스테이트푸르지오수원","39.7400","202212","15","21,550","-","9","-","-","2023","효원로93번길 33","-","직거래","-","-"
"164","경기도 수원시 팔달구 매교동","292","0292","0000","힐스테이트푸르지오수원","39.7400","202212","15","21,550","-","10","-","-","2023","효원로93번길 33","-","직거래","-","-"
"165","경기도 수원시 팔달구 매교동","292","0292","0000","힐스테이트푸르지오수원","39.7400","202212","15","21,790","-","11","-","-","2023","효원로93번길 33","-","직거래","-","-"
"166","경기도 수원시 팔달구 매교동","292","0292","0000","힐스테이트푸르지오수원","39.7400","202212","15","21,790","-","12","-","-","2023","효원로93번길 33","-","직거래","-","-"
"167","경기도 수원시 팔달구 매교동","292","0292","0000","힐스테이트푸르지오수원","43.4600","202212","15","23,250","-","4","-","-","2023","효원로93번길 33","-","직거래","-","-"
"168","경기도 수원시 팔달구 매교동","292","0292","0000","힐스테이트푸르지오수원","39.7400","202212","15","21,790","-","13","-","-","2023","효원로93번길 33","-","직거래","-","-"
"169","경기도 수원시 팔달구 매교동","292","0292","0000","힐스테이트푸르지오수원","39.7400","202212","15","21,790","-","14","-","-","2023","효원로93번길 33","-","직거래","-","-"
"170","경기도 수원시 팔달구 매교동","292","0292","0000","힐스테이트푸르지오수원","43.4600","202212","15","23,250","-","4","-","-","2023","효원로93번길 33","-","직거래","-","-"
"171","경기도 수원시 팔달구 매교동","292","0292","0000","힐스테이트푸르지오수원","43.4600","202212","15","23,500","-","5","-","-","2023","효원로93번길 33","-","직거래","-","-"
"172","경기도 수원시 팔달구 매교동","292","0292","0000","힐스테이트푸르지오수원","43.4600","202212","15","23,760","-","11","-","-","2023","효원로93번길 33","-","직거래","-","-"
"173","경기도 수원시 팔달구 매교동","292","0292","0000","힐스테이트푸르지오수원","43.4600","202212","15","23,000","-","3","-","-","2023","효원로93번길 33","-","직거래","-","-"
"174","경기도 수원시 팔달구 매교동","292","0292","0000","힐스테이트푸르지오수원","43.4600","202212","15","23,500","-","6","-","-","2023","효원로93번길 33","-","직거래","-","-"
"175","경기도 수원시 팔달구 매교동","292","0292","0000","힐스테이트푸르지오수원","43.4600","202212","15","22,490","-","2","-","-","2023","효원로93번길 33","-","직거래","-","-"
"176","경기도 수원시 팔달구 매교동","292","0292","0000","힐스테이트푸르지오수원","43.4600","202212","15","23,500","-","7","-","-","2023","효원로93번길 33","-","직거래","-","-"
"177","경기도 수원시 팔달구 매교동","292","0292","0000","힐스테이트푸르지오수원","43.4600","202212","15","21,470","-","1","-","-","2023","효원로93번길 33","-","직거래","-","-"
"178","경기도 수원시 팔달구 매교동","292","0292","0000","힐스테이트푸르지오수원","43.4600","202212","15","23,500","-","9","-","-","2023","효원로93번길 33","-","직거래","-","-"
"179","경기도 수원시 팔달구 매교동","292","0292","0000","힐스테이트푸르지오수원","39.7400","202212","15","21,550","-","9","-","-","2023","효원로93번길 33","-","직거래","-","-"
"180","경기도 수원시 팔달구 매교동","292","0292","0000","힐스테이트푸르지오수원","43.4600","202212","15","23,760","-","12","-","-","2023","효원로93번길 33","-","직거래","-","-"
"181","경기도 수원시 팔달구 매교동","292","0292","0000","힐스테이트푸르지오수원","39.7400","202212","15","21,790","-","14","-","-","2023","효원로93번길 33","-","직거래","-","-"
"182","경기도 수원시 팔달구 매교동","292","0292","0000","힐스테이트푸르지오수원","43.4600","202212","15","23,500","-","8","-","-","2023","효원로93번길 33","-","직거래","-","-"
"183","경기도 수원시 팔달구 매교동","292","0292","0000","힐스테이트푸르지오수원","43.4600","202212","15","23,500","-","9","-","-","2023","효원로93번길 33","-","직거래","-","-"
"184","경기도 수원시 팔달구 매교동","292","0292","0000","힐스테이트푸르지오수원","43.4600","202212","15","23,500","-","7","-","-","2023","효원로93번길 33","-","직거래","-","-"
"185","경기도 수원시 팔달구 매교동","292","0292","0000","힐스테이트푸르지오수원","43.4600","202212","15","23,500","-","10","-","-","2023","효원로93번길 33","-","직거래","-","-"
"186","경기도 수원시 팔달구 매교동","292","0292","0000","힐스테이트푸르지오수원","43.4600","202212","15","23,760","-","11","-","-","2023","효원로93번길 33","-","직거래","-","-"
"187","경기도 수원시 팔달구 매교동","292","0292","0000","힐스테이트푸르지오수원","43.4600","202212","15","23,760","-","12","-","-","2023","효원로93번길 33","-","직거래","-","-"
"188","경기도 수원시 팔달구 매교동","292","0292","0000","힐스테이트푸르지오수원","43.4600","202212","15","23,760","-","13","-","-","2023","효원로93번길 33","-","직거래","-","-"
"189","경기도 수원시 팔달구 매교동","292","0292","0000","힐스테이트푸르지오수원","43.4600","202212","15","23,760","-","14","-","-","2023","효원로93번길 33","-","직거래","-","-"
"190","경기도 수원시 팔달구 매교동","292","0292","0000","힐스테이트푸르지오수원","43.4600","202212","15","21,470","-","1","-","-","2023","효원로93번길 33","-","직거래","-","-"
"191","경기도 수원시 팔달구 매교동","292","0292","0000","힐스테이트푸르지오수원","43.4600","202212","15","23,500","-","6","-","-","2023","효원로93번길 33","-","직거래","-","-"
"192","경기도 수원시 팔달구 매교동","292","0292","0000","힐스테이트푸르지오수원","43.4600","202212","15","22,490","-","2","-","-","2023","효원로93번길 33","-","직거래","-","-"
"193","경기도 수원시 팔달구 매교동","292","0292","0000","힐스테이트푸르지오수원","43.4600","202212","15","23,000","-","3","-","-","2023","효원로93번길 33","-","직거래","-","-"
"194","경기도 수원시 팔달구 매교동","292","0292","0000","힐스테이트푸르지오수원","43.4600","202212","15","23,250","-","4","-","-","2023","효원로93번길 33","-","직거래","-","-"
"195","경기도 수원시 팔달구 매교동","292","0292","0000","힐스테이트푸르지오수원","43.4600","202212","15","23,500","-","5","-","-","2023","효원로93번길 33","-","직거래","-","-"
"196","경기도 수원시 팔달구 매교동","292","0292","0000","힐스테이트푸르지오수원","43.4600","202212","15","23,500","-","6","-","-","2023","효원로93번길 33","-","직거래","-","-"
"197","경기도 수원시 팔달구 매교동","292","0292","0000","힐스테이트푸르지오수원","43.4600","202212","15","23,500","-","7","-","-","2023","효원로93번길 33","-","직거래","-","-"
"198","경기도 수원시 팔달구 매교동","292","0292","0000","힐스테이트푸르지오수원","43.4600","202212","15","23,500","-","8","-","-","2023","효원로93번길 33","-","직거래","-","-"
"199","경기도 수원시 팔달구 매교동","292","0292","0000","힐스테이트푸르지오수원","43.4600","202212","15","23,500","-","9","-","-","2023","효원로93번길 33","-","직거래","-","-"
"200","경기도 수원시 팔달구 매교동","292","0292","0000","힐스테이트푸르지오수원","43.4600","202212","15","23,500","-","10","-","-","2023","효원로93번길 33","-","직거래","-","-"
"201","경기도 수원시 팔달구 매교동","292","0292","0000","힐스테이트푸르지오수원","43.4600","202212","15","23,760","-","11","-","-","2023","효원로93번길 33","-","직거래","-","-"
"202","경기도 수원시 팔달구 매교동","292","0292","0000","힐스테이트푸르지오수원","43.4600","202212","15","23,760","-","13","-","-","2023","효원로93번길 33","-","직거래","-","-"
"203","경기도 수원시 팔달구 화서동","11-11","0011","0011","성원쌍떼빌","66.2700","202212","15","29,500","-","11","-","-","2001","장안로5번길 45","-","중개거래","경기 수원장안구 경기 수원팔달구","-"
"204","경기도 수원시 팔달구 화서동","706","0706","0000","꽃뫼버들마을진흥","59.9600","202212","14","40,000","-","18","-","-","2002","화산로 57","-","중개거래","경기 수원팔달구","-"
"205","경기도 수원시 팔달구 우만동","496","0496","0000","풍림","39.6000","202212","09","32,500","-","3","-","-","1987","세지로 433-13","-","중개거래","경기 수원팔달구","-"
"206","경기도 수원시 팔달구 화서동","706","0706","0000","꽃뫼버들마을진흥","59.9600","202212","09","44,200","-","15","-","-","2002","화산로 57","-","중개거래","경기 수원팔달구","-"
"207","경기도 수원시 팔달구 인계동","371-1","0371","0001","삼성","84.8800","202212","09","39,900","-","16","-","-","1996","권광로276번길 8","-","중개거래","경기 수원영통구","-"
"208","경기도 수원시 팔달구 매산로2가","90","0090","0000","대한대우","59.9500","202212","07","55,000","-","9","-","-","1999","권선로 477","-","중개거래","경기 수원팔달구","-"
"209","경기도 수원시 팔달구 우만동","607","0607","0000","수원광교양우내안애애플아파트","13.3000","202212","06","8,000","-","9","-","-","2013","권광로367번길 11","-","중개거래","경기 수원팔달구","-"
"210","경기도 수원시 팔달구 우만동","496","0496","0000","풍림","39.6000","202212","05","34,000","-","5","-","-","1988","세지로 439-13","-","중개거래","경기 수원팔달구","-"
"211","경기도 수원시 팔달구 인계동","371-1","0371","0001","삼성","59.8800","202212","03","35,800","-","2","-","-","1996","권광로276번길 8","-","중개거래","경기 수원권선구 경기 수원팔달구","-"
"212","경기도 수원시 팔달구 매교동","292","0292","0000","힐스테이트푸르지오수원","84.9100","202212","03","73,000","-","8","-","-","2023","효원로93번길 33","-","중개거래","경기 수원팔달구","-"
"213","경기도 수원시 팔달구 우만동","28","0028","0000","우만주공2단지","49.9400","202212","03","45,000","-","12","-","-","1989","중부대로223번길 92","-","중개거래","경기 수원팔달구","-"
"214","경기도 수원시 팔달구 화서동","706","0706","0000","꽃뫼버들마을진흥","59.9600","202212","02","46,000","-","12","-","-","2002","화산로 57","-","중개거래","경기 수원팔달구","-"
"215","경기도 수원시 팔달구 우만동","28","0028","0000","우만주공2단지","61.5200","202212","02","58,000","-","7","-","-","1989","중부대로223번길 54-13","-","중개거래","경기 수원팔달구","-"
"216","경기도 수원시 팔달구 우만동","28","0028","0000","우만주공2단지","49.9400","202212","02","46,000","-","15","-","-","1989","중부대로223번길 54-13","-","중개거래","경기 수원팔달구","-"
"217","경기도 수원시 팔달구 우만동","607","0607","0000","수원광교양우내안애애플아파트","15.9800","202212","02","10,500","-","9","-","-","2013","권광로367번길 11","-","중개거래","경기 수원팔달구","-"
"218","경기도 수원시 팔달구 화서동","706","0706","0000","꽃뫼버들마을진흥","59.9600","202211","30","41,000","-","14","-","-","2002","화산로 57","-","중개거래","경기 수원팔달구","-"
"219","경기도 수원시 팔달구 화서동","706","0706","0000","꽃뫼버들마을진흥","59.9600","202211","30","40,500","-","11","-","-","2002","화산로 57","-","중개거래","경기 수원팔달구","-"
"220","경기도 수원시 팔달구 매산로2가","84-5","0084","0005","이건","84.0600","202211","30","22,000","-","4","-","-","2005","갓매산로19번길 29","-","직거래","-","-"
"221","경기도 수원시 팔달구 인계동","1019-6","1019","0006","ELYSIA","23.2600","202211","29","15,400","-","9","-","-","2018","경수대로466번길 33","-","중개거래","경기 수원권선구","-"
"222","경기도 수원시 팔달구 인계동","319-6","0319","0006","신반포수원(한신)","41.8500","202211","29","17,000","-","2","-","-","1981","장다리로306번길 13","-","직거래","-","-"
"223","경기도 수원시 팔달구 인계동","319-6","0319","0006","신반포수원(한신)","41.8500","202211","28","17,655","-","2","-","-","1981","장다리로306번길 13","-","직거래","-","-"
"224","경기도 수원시 팔달구 인계동","319-6","0319","0006","신반포수원(한신)","42.1600","202211","28","22,525","-","7","-","-","1983","장다리로306번길 13","-","직거래","-","-"
"225","경기도 수원시 팔달구 우만동","600","0600","0000","월드메르디앙","84.2370","202211","28","57,500","-","4","-","-","2004","권광로 373","-","중개거래","경기 수원팔달구","-"
"226","경기도 수원시 팔달구 우만동","300","0300","0000","우만주공4단지","36.1600","202211","28","21,000","-","12","-","-","1992","창룡대로 194","-","직거래","-","-"
"227","경기도 수원시 팔달구 화서동","250-4","0250","0004","화서역블루밍푸른숲","84.9420","202211","27","52,000","-","2","-","-","2009","화양로50번길 30","-","중개거래","경기 수원팔달구","-"
"228","경기도 수원시 팔달구 우만동","300","0300","0000","우만주공4단지","36.1600","202211","26","25,000","-","2","-","-","1992","창룡대로 194","-","중개거래","경기 수원팔달구","-"
"229","경기도 수원시 팔달구 인계동","319-6","0319","0006","신반포수원(한신)","60.4600","202211","24","30,410","-","9","-","-","1983","장다리로306번길 13","-","직거래","-","-"
"230","경기도 수원시 팔달구 우만동","607","0607","0000","수원광교양우내안애애플아파트","15.9800","202211","24","10,400","-","7","-","-","2013","권광로367번길 11","-","중개거래","경기 수원팔달구","-"
"231","경기도 수원시 팔달구 우만동","496","0496","0000","풍림","39.6000","202211","23","34,000","-","2","-","-","1988","세지로 439-14","-","중개거래","경기 수원팔달구","-"
"232","경기도 수원시 팔달구 화서동","650","0650","0000","화서주공4단지","59.9800","202211","21","49,500","-","15","-","-","1997","덕영대로697번길 48","-","중개거래","경기 수원팔달구","-"
"233","경기도 수원시 팔달구 우만동","607","0607","0000","수원광교양우내안애애플아파트","13.3900","202211","21","8,100","-","7","-","-","2013","권광로367번길 11","-","중개거래","경기 수원팔달구","-"
"234","경기도 수원시 팔달구 우만동","85-3","0085","0003","우만R타워","19.1800","202211","18","10,000","-","10","-","-","2012","중부대로239번길 5","-","중개거래","경기 수원팔달구","-"
"235","경기도 수원시 팔달구 인계동","158-30","0158","0030","선경2","59.3350","202211","17","34,000","-","8","-","-","1994","권광로 318","-","중개거래","경기 수원영통구","-"
"236","경기도 수원시 팔달구 화서동","250-4","0250","0004","화서역블루밍푸른숲","84.9420","202211","17","58,000","-","12","-","-","2009","화양로50번길 30","-","중개거래","경기 수원팔달구","-"
"237","경기도 수원시 팔달구 우만동","607","0607","0000","수원광교양우내안애애플아파트","13.7300","202211","17","8,000","-","7","-","-","2013","권광로367번길 11","-","중개거래","경기 수원팔달구","-"
"238","경기도 수원시 팔달구 지동","365-20","0365","0020","포레스트","17.2370","202211","16","10,500","-","6","-","-","2014","세지로 279-1","-","직거래","-","-"
"239","경기도 수원시 팔달구 우만동","607","0607","0000","수원광교양우내안애애플아파트","13.3900","202211","15","8,500","-","7","-","-","2013","권광로367번길 11","-","중개거래","경기 수원팔달구","-"
"240","경기도 수원시 팔달구 인계동","159","0159","0000","선경3","59.3200","202211","15","30,000","-","11","-","-","1996","권광로317번길 15","-","중개거래","경기 수원권선구","-"
"241","경기도 수원시 팔달구 화서동","709","0709","0000","꽃뫼버들마을금강","84.9650","202211","15","52,000","-","12","-","-","2002","정자천로32번길 27","-","중개거래","경기 수원팔달구","-"
"242","경기도 수원시 팔달구 화서동","761","0761","0000","수원화서역동문굿모닝힐","84.9010","202211","11","78,000","-","22","-","-","2010","화양로67번길 10","-","중개거래","경기 수원팔달구","-"
"243","경기도 수원시 팔달구 인계동","319-6","0319","0006","신반포수원(한신)","52.6900","202211","10","24,060","-","2","-","-","1981","장다리로306번길 13","-","직거래","-","-"
"244","경기도 수원시 팔달구 인계동","319-6","0319","0006","신반포수원(한신)","41.7800","202211","09","18,030","-","12","-","-","1980","장다리로306번길 13","-","직거래","-","-"
"245","경기도 수원시 팔달구 인계동","319-6","0319","0006","신반포수원(한신)","55.2700","202211","08","25,160","-","4","-","-","1980","장다리로306번길 13","-","직거래","-","-"
"246","경기도 수원시 팔달구 화서동","703","0703","0000","꽃뫼양지마을대우","84.9444","202211","05","59,000","-","1","-","-","2001","수성로101번길 20","-","직거래","-","-"
"247","경기도 수원시 팔달구 매교동","300","0300","0000","매교역푸르지오SKVIEW","84.9700","202211","05","81,000","-","17","-","-","2022","인계로 20","-","중개거래","경기 수원영통구 경기 수원팔달구","-"
"248","경기도 수원시 팔달구 화서동","212-1","0212","0001","화서맨션가동","64.6900","202211","04","20,000","-","1","-","-","1980","화양로 41","-","중개거래","경기 수원팔달구","-"
"249","경기도 수원시 팔달구 인계동","319-6","0319","0006","신반포수원(한신)","42.0800","202211","04","22,145","-","6","-","-","1983","장다리로306번길 13","-","직거래","-","-"
"250","경기도 수원시 팔달구 인계동","319-6","0319","0006","신반포수원(한신)","52.6900","202211","02","24,060","-","2","-","-","1981","장다리로306번길 13","-","직거래","-","-"
"251","경기도 수원시 팔달구 인계동","1170","1170","0000","인계한양수자인","59.9888","202211","01","45,000","-","13","-","-","2019","중부대로 80","-","중개거래","경기 수원팔달구","-"
"252","경기도 수원시 팔달구 인계동","1127-1","1127","0001","한화꿈에그린파크","120.8900","202210","29","63,600","-","16","-","-","2010","효원로308번길 16","-","중개거래","경기 수원팔달구","-"
"253","경기도 수원시 팔달구 인계동","384","0384","0000","래미안노블클래스1단지","84.9900","202210","29","64,500","-","13","-","-","2009","권광로 246","-","중개거래","경기 수원영통구","-"
"254","경기도 수원시 팔달구 화서동","650","0650","0000","화서주공4단지","59.9800","202210","29","52,900","-","10","-","-","1997","덕영대로697번길 48","-","중개거래","경기 수원팔달구","-"
"255","경기도 수원시 팔달구 고등동","310","0310","0000","수원역푸르지오자이","74.9800","202210","29","76,000","-","6","-","-","2021","고등로 15","-","중개거래","경기 수원권선구 경기 수원팔달구","-"
"256","경기도 수원시 팔달구 화서동","650","0650","0000","화서주공4단지","59.9800","202210","27","49,800","-","8","-","-","1997","덕영대로697번길 48","-","중개거래","경기 수원팔달구","-"
"257","경기도 수원시 팔달구 화서동","11-11","0011","0011","성원쌍떼빌","71.4500","202210","27","30,000","-","17","-","-","2001","장안로5번길 45","-","직거래","-","-"
"258","경기도 수원시 팔달구 우만동","139-18","0139","0018","한일베라체에코플러스","81.9006","202210","26","57,900","-","14","-","-","2022","중부대로 203","-","중개거래","경기 수원팔달구","-"
"259","경기도 수원시 팔달구 인계동","1132-1","1132","0001","인계지음","14.5537","202210","26","6,400","-","4","-","-","2013","권선로741번길 21","-","중개거래","경기 수원권선구","-"
"260","경기도 수원시 팔달구 인계동","1132-1","1132","0001","인계지음","14.5537","202210","26","6,400","-","6","-","-","2013","권선로741번길 21","-","중개거래","경기 수원권선구","-"
"261","경기도 수원시 팔달구 인계동","1043","1043","0000","무비하임","10.9380","202210","25","4,200","-","3","-","-","2012","효원로249번길 46-12","-","중개거래","경기 수원팔달구","-"
"262","경기도 수원시 팔달구 인계동","1043","1043","0000","무비하임","11.7210","202210","25","4,700","-","7","-","-","2012","효원로249번길 46-12","-","중개거래","경기 수원팔달구 경기 이천시","-"
"263","경기도 수원시 팔달구 인계동","1043","1043","0000","무비하임","10.9380","202210","25","4,700","-","7","-","-","2012","효원로249번길 46-12","-","중개거래","경기 수원팔달구 경기 이천시","-"
"264","경기도 수원시 팔달구 인계동","319-6","0319","0006","신반포수원(한신)","52.6800","202210","25","24,605","-","8","-","-","1982","장다리로306번길 13","-","직거래","-","-"
"265","경기도 수원시 팔달구 인계동","371-1","0371","0001","삼성","59.8800","202210","23","35,000","-","2","-","-","1996","권광로276번길 8","20221203","중개거래","경기 수원팔달구","-"
"266","경기도 수원시 팔달구 고등동","310","0310","0000","수원역푸르지오자이","74.9800","202210","22","67,500","-","17","-","-","2021","고등로 15","-","중개거래","경기 수원팔달구","-"
"267","경기도 수원시 팔달구 인계동","245-3","0245","0003","무궁화","44.1000","202210","21","14,000","-","4","-","-","1986","경수대로553번길 40","-","중개거래","경기 수원팔달구","-"
"268","경기도 수원시 팔달구 화서동","650","0650","0000","화서주공5단지","49.9900","202210","21","39,500","-","5","-","-","1997","덕영대로697번길 48","-","중개거래","경기 수원팔달구","-"
"269","경기도 수원시 팔달구 화서동","743","0743","0000","화서위브하늘채","118.7360","202210","21","60,000","-","2","-","-","2009","수성로244번길 25","-","직거래","-","-"
"270","경기도 수원시 팔달구 인계동","319-6","0319","0006","신반포수원(한신)","41.8500","202210","20","18,025","-","2","-","-","1981","장다리로306번길 13","-","직거래","-","-"
"271","경기도 수원시 팔달구 고등동","310","0310","0000","수원역푸르지오자이","74.9800","202210","20","70,300","-","11","-","-","2021","고등로 15","-","중개거래","경기 수원팔달구","-"
"272","경기도 수원시 팔달구 인계동","1132-18","1132","0018","테라스더아델라움","15.8700","202210","20","10,000","-","8","-","-","2020","권광로124번길 13","-","중개거래","경기 수원팔달구","-"
"273","경기도 수원시 팔달구 인계동","319-6","0319","0006","신반포수원(한신)","41.7800","202210","20","18,280","-","6","-","-","1980","장다리로306번길 13","-","직거래","-","-"
"274","경기도 수원시 팔달구 우만동","139-18","0139","0018","한일베라체에코플러스","81.9006","202210","20","57,000","-","27","-","-","2022","중부대로 203","-","중개거래","경기 수원팔달구","-"
"275","경기도 수원시 팔달구 인계동","1043","1043","0000","무비하임","11.7210","202210","18","4,000","-","5","-","-","2012","효원로249번길 46-12","-","직거래","-","-"
"276","경기도 수원시 팔달구 우만동","76-7","0076","0007","우만동삼성래미안","59.4000","202210","17","34,000","-","4","-","-","1995","아주로 17","-","중개거래","경기 수원팔달구","-"
"277","경기도 수원시 팔달구 매교동","142-1","0142","0001","연향예스빌","59.1540","202210","17","29,500","-","2","-","-","2004","정조로 687","-","중개거래","경기 수원팔달구","-"
"278","경기도 수원시 팔달구 화서동","220-3","0220","0003","영광","83.4000","202210","14","30,000","-","1","-","-","1993","덕영대로757번길 10","-","직거래","-","-"
"279","경기도 수원시 팔달구 화서동","650","0650","0000","화서주공4단지","59.9800","202210","12","52,500","-","12","-","-","1997","덕영대로697번길 48","-","중개거래","경기 수원장안구 경기 수원팔달구","-"
"280","경기도 수원시 팔달구 지동","365-20","0365","0020","포레스트","15.3520","202210","10","7,000","-","3","-","-","2014","세지로 279-1","-","중개거래","경기 수원팔달구","-"
"281","경기도 수원시 팔달구 인계동","1043","1043","0000","무비하임","10.9380","202210","08","4,850","-","7","-","-","2012","효원로249번길 46-12","-","중개거래","경기 수원팔달구","-"
"282","경기도 수원시 팔달구 인계동","209-7","0209","0007","CJ아파트101동","57.0430","202210","08","28,000","-","13","-","-","2001","경수대로565번길 26","-","중개거래","경기 수원팔달구","-"
"283","경기도 수원시 팔달구 인계동","373-2","0373","0002","아미힐","36.4066","202210","07","14,855","-","2","-","-","2019","권광로276번길 33-25","-","직거래","-","-"
"284","경기도 수원시 팔달구 인계동","384","0384","0000","래미안노블클래스1단지","84.9900","202210","07","67,000","-","3","-","-","2009","권광로 246","-","직거래","-","-"
"285","경기도 수원시 팔달구 화서동","684-2","0684","0002","꽃뫼마을신동아","59.7600","202210","05","48,000","-","7","-","-","1999","화산로 24","-","중개거래","경기 수원팔달구","-"
"286","경기도 수원시 팔달구 우만동","98","0098","0000","선경","42.2400","202210","05","30,000","-","6","-","-","1995","중부대로223번길 27","-","중개거래","경기 수원장안구","-"
"287","경기도 수원시 팔달구 우만동","98","0098","0000","선경","59.3350","202210","05","38,000","-","3","-","-","1995","중부대로223번길 27","-","중개거래","경기 수원장안구 경기 수원팔달구","-"
"288","경기도 수원시 팔달구 인계동","939-5","0939","0005","코스모골드","14.0430","202210","03","5,500","-","15","-","-","2014","장다리로 325","-","중개거래","경기 수원팔달구","-"
"289","경기도 수원시 팔달구 우만동","607","0607","0000","수원광교양우내안애애플아파트","13.2800","202210","03","9,500","-","11","-","-","2013","권광로367번길 11","-","중개거래","경기 수원팔달구","-"
"290","경기도 수원시 팔달구 우만동","300","0300","0000","우만주공4단지","36.1600","202210","03","25,000","-","6","-","-","1992","창룡대로 194","-","중개거래","경기 수원팔달구","-"
"291","경기도 수원시 팔달구 매산로1가","111-2","0111","0002","유엘비치나움","15.8422","202210","03","8,000","-","9","-","-","2014","팔달로 4-2","-","중개거래","경기 수원권선구","-"
"292","경기도 수원시 팔달구 인계동","1171","1171","0000","수원인계동동문굿모닝힐아파트","79.6844","202209","30","48,000","-","28","-","-","2020","중부대로220번길 10","-","직거래","-","-"
"293","경기도 수원시 팔달구 우만동","517","0517","0000","신미주","61.3800","202209","29","30,000","-","3","-","-","1989","월드컵로321번길 17","-","직거래","-","-"
"294","경기도 수원시 팔달구 화서동","250-4","0250","0004","화서역블루밍푸른숲","84.1140","202209","27","59,500","-","5","-","-","2009","화양로50번길 30","-","직거래","-","-"
"295","경기도 수원시 팔달구 화서동","684-2","0684","0002","꽃뫼마을신동아","59.7600","202209","27","54,000","-","11","-","-","1999","화산로 24","-","중개거래","경기 수원시 팔달구","-"
"296","경기도 수원시 팔달구 인계동","1122-10","1122","0010","삼호파크타워","136.2200","202209","26","39,000","-","19","-","-","1998","효원로 303","-","중개거래","경기 수원팔달구","-"
